chapter,mention,ner
54,Longbourn,LOCATION
54,two,NUMBER
54,Elizabeth,PERSON
54,Bingley,PERSON
54,him,PERSON
54,her,PERSON
54,Her,PERSON
54,him,PERSON
54,Jane,PERSON
54,he,PERSON
54,He,PERSON
54,her,PERSON
54,Elizabeth,PERSON
54,his,PERSON
54,Bingley,PERSON
54,Darcy,PERSON
54,He,PERSON
54,she,PERSON
54,his,PERSON
54,she,PERSON
54,his,PERSON
54,Elizabeth,PERSON
54,Jane,PERSON
54,His,PERSON
54,her,PERSON
54,her,PERSON
54,his,PERSON
54,she,PERSON
54,she,PERSON
54,his,PERSON
54,her,PERSON
54,her,PERSON
54,she,PERSON
54,Darcy,PERSON
54,her,PERSON
54,one,NUMBER
54,He,PERSON
54,her,PERSON
54,She,PERSON
54,She,PERSON
54,she,PERSON
54,Elizabeth,PERSON
54,Her,PERSON
54,him,PERSON
54,she,PERSON
54,him,PERSON
54,his,PERSON
54,evening,TIME
54,She,PERSON
54,his,PERSON
54,her,PERSON
54,evening,TIME
54,She,PERSON
54,her,PERSON
54,he,PERSON
54,she,PERSON
54,him,PERSON
54,she,PERSON
54,he,PERSON
54,he,PERSON
54,her,PERSON
54,Miss,STATE_OR_PROVINCE
54,Bennet,PERSON
54,Elizabeth,PERSON
54,her,PERSON
54,one,NUMBER
54,her,PERSON
54,Darcy,PERSON
54,one,NUMBER
54,She,PERSON
54,him,PERSON
54,her,PERSON
54,he,PERSON
54,once,DATE
54,his,PERSON
54,one,NUMBER
54,a second,DURATION
54,She,PERSON
54,his,PERSON
54,his,PERSON
54,she,PERSON
54,Christmas,DATE
54,she,PERSON
54,her,PERSON
54,her,PERSON
54,Annesley,PERSON
54,her,PERSON
54,Scarborough,PERSON
54,three weeks,DURATION
54,She,PERSON
54,he,PERSON
54,her,PERSON
54,he,PERSON
54,minutes,DURATION
54,Elizabeth,PERSON
54,He,PERSON
54,her,PERSON
54,he,PERSON
54,Elizabeth,PERSON
54,him,PERSON
54,her,PERSON
54,him,PERSON
54,her,PERSON
54,now,DATE
54,She,PERSON
54,evening,TIME
54,she,PERSON
54,his,PERSON
54,her,PERSON
54,him,PERSON
54,Bennet,PERSON
54,two,NUMBER
54,Netherfield,LOCATION
54,she,PERSON
54,the day,DATE
54,she,PERSON
54,fifty,NUMBER
54,Lucas,PERSON
54,last week,DATE
54,Darcy,PERSON
54,two,NUMBER
54,three,NUMBER
54,French,NATIONALITY
54,he,PERSON
54,Jane,PERSON
54,Long,PERSON
54,her,PERSON
54,she,PERSON
54,Bennet,PERSON
54,Netherfield,LOCATION
54,her,PERSON
54,She,PERSON
54,Long,PERSON
54,her,PERSON
54,Bennet,PERSON
54,Bingley,PERSON
54,Jane,PERSON
54,the next day,DATE
54,she,PERSON
54,she,PERSON
54,him,PERSON
54,her,PERSON
54,her,PERSON
54,she,PERSON
54,him,PERSON
54,his,PERSON
54,day,DURATION
54,Miss,STATE_OR_PROVINCE
54,Bennet,PERSON
54,Elizabeth,PERSON
54,one,NUMBER
54,Elizabeth,PERSON
54,Lizzy,PERSON
54,now,DATE
54,his,PERSON
54,now,DATE
54,his,PERSON
54,he,PERSON
54,he,PERSON
54,her,PERSON
55,A few days,DURATION
55,Bingley,PERSON
55,morning,TIME
55,London,CITY
55,ten days,DURATION
55,His,PERSON
55,him,PERSON
55,an hour,DURATION
55,He,PERSON
55,Bennet,PERSON
55,him,PERSON
55,he,PERSON
55,she,PERSON
55,He,PERSON
55,she,PERSON
55,him,PERSON
55,he,PERSON
55,her,PERSON
55,He,PERSON
55,Bennet,PERSON
55,Jane,PERSON
55,her,PERSON
55,her,PERSON
55,her,PERSON
55,Bingley,ORGANIZATION
55,He,PERSON
55,He,PERSON
55,Sarah,PERSON
55,Miss,STATE_OR_PROVINCE
55,Bennet,PERSON
55,her,PERSON
55,her,PERSON
55,Miss,STATE_OR_PROVINCE
55,Lizzy,PERSON
55,Jane,PERSON
55,Kitty,PERSON
55,forwarder,TITLE
55,an hour ago,DATE
55,she,PERSON
55,Kitty,PERSON
55,she,PERSON
55,Jane,PERSON
55,one,NUMBER
55,her,PERSON
55,her,PERSON
55,evening,TIME
55,Bennet,PERSON
55,Mary,PERSON
55,his,PERSON
55,her,PERSON
55,Two,NUMBER
55,five,NUMBER
55,Bennet,PERSON
55,Elizabeth,PERSON
55,Catherine,PERSON
55,Elizabeth,PERSON
55,Kitty,PERSON
55,her,PERSON
55,she,PERSON
55,five minutes,DURATION
55,Kitty,PERSON
55,She,PERSON
55,she,PERSON
55,her,PERSON
55,Jane,PERSON
55,Elizabeth,PERSON
55,her,PERSON
55,her,PERSON
55,she,PERSON
55,a few minutes,DURATION
55,Bennet,PERSON
55,Lizzy,PERSON
55,Elizabeth,PERSON
55,her,PERSON
55,she,PERSON
55,Kitty,PERSON
55,Elizabeth,PERSON
55,Kitty,PERSON
55,her,PERSON
55,she,PERSON
55,Bennet,PERSON
55,this day,DATE
55,Bingley,PERSON
55,her,PERSON
55,evening,TIME
55,His,PERSON
55,him,PERSON
55,he,PERSON
55,her,PERSON
55,Bennet,PERSON
55,next morning,DATE
55,He,PERSON
55,he,PERSON
55,his,PERSON
55,his,PERSON
55,her,PERSON
55,this day,DATE
55,Jane,PERSON
55,her,PERSON
55,Bingley,ORGANIZATION
55,Elizabeth,PERSON
55,Darcy,PERSON
55,she,PERSON
55,Bingley,PERSON
55,Bennet,PERSON
55,morning,TIME
55,his,PERSON
55,he,PERSON
55,companion,TITLE
55,his,PERSON
55,Bingley,LOCATION
55,his,PERSON
55,him,PERSON
55,he,PERSON
55,him,PERSON
55,Bingley,PERSON
55,evening,TIME
55,Bennet,PERSON
55,him,PERSON
55,him,PERSON
55,her,PERSON
55,Elizabeth,PERSON
55,she,PERSON
55,her,PERSON
55,her,PERSON
55,she,PERSON
55,her,PERSON
55,her,PERSON
55,her,PERSON
55,Bingley,PERSON
55,she,PERSON
55,her,PERSON
55,her,PERSON
55,she,PERSON
55,Elizabeth,PERSON
55,Bingley,PERSON
55,her,PERSON
55,Jane,PERSON
55,Elizabeth,PERSON
55,her,PERSON
55,she,PERSON
55,she,PERSON
55,Elizabeth,PERSON
55,Jane,PERSON
55,present,DATE
55,she,PERSON
55,her,PERSON
55,she,PERSON
55,one,NUMBER
55,her,PERSON
55,her,PERSON
55,He,PERSON
55,Lizzy,PERSON
55,Kitty,PERSON
55,She,PERSON
55,her,PERSON
55,Elizabeth,PERSON
55,now,DATE
55,previous months,DATE
55,she,PERSON
55,his,PERSON
55,his,PERSON
55,a few minutes,DURATION
55,Bingley,PERSON
55,she,PERSON
55,her,PERSON
55,he,PERSON
55,he,PERSON
55,She,PERSON
55,He,PERSON
55,her,PERSON
55,Elizabeth,PERSON
55,her,PERSON
55,Jane,PERSON
55,Elizabeth,PERSON
55,Jane,PERSON
55,general,TITLE
55,her,PERSON
55,she,PERSON
55,he,PERSON
55,his,PERSON
55,his,PERSON
55,his,PERSON
55,her,PERSON
55,evening,TIME
55,Miss,STATE_OR_PROVINCE
55,Bennet,PERSON
55,her,PERSON
55,her,PERSON
55,Kitty,PERSON
55,her,PERSON
55,Bennet,PERSON
55,Bingley,PERSON
55,an hour,DURATION
55,Bennet,PERSON
55,supper,DATE
55,her,PERSON
55,her,PERSON
55,her,PERSON
55,she,PERSON
55,his,PERSON
55,he,PERSON
55,night,TIME
55,Jane,PERSON
55,his,PERSON
55,his,PERSON
55,he,PERSON
55,he,PERSON
55,his,PERSON
55,Jane,PERSON
55,him,PERSON
55,him,PERSON
55,him,PERSON
55,his,PERSON
55,he,PERSON
55,servant,TITLE
55,Bennet,PERSON
55,his,PERSON
55,four,NUMBER
55,five thousand,NUMBER
55,he,PERSON
55,her,PERSON
55,Jane,PERSON
55,night,TIME
55,first,ORDINAL
55,Hertfordshire,CITY
55,last year,DATE
55,him,PERSON
55,he,PERSON
55,he,PERSON
55,Wickham,PERSON
55,Lydia,PERSON
55,Jane,PERSON
55,her,PERSON
55,she,PERSON
55,future,DATE
55,Her,PERSON
55,her,PERSON
55,she,PERSON
55,Mary,PERSON
55,Netherfield,LOCATION
55,Kitty,PERSON
55,every winter,SET
55,Bingley,PERSON
55,daily,SET
55,Longbourn,LOCATION
55,supper,DATE
55,him,PERSON
55,he,PERSON
55,Elizabeth,PERSON
55,now,DATE
55,present,DATE
55,Jane,PERSON
55,one,NUMBER
55,hours,DURATION
55,her,PERSON
55,he,PERSON
55,she,PERSON
55,Jane,PERSON
55,Elizabeth,PERSON
55,Bingley,PERSON
55,Jane,PERSON
55,he,PERSON
55,her,PERSON
55,one,NUMBER
55,evening,TIME
55,last spring,DATE
55,He,PERSON
55,she,PERSON
55,he,PERSON
55,Elizabeth,PERSON
55,he,PERSON
55,his,PERSON
55,his,PERSON
55,he,PERSON
55,once,DATE
55,Elizabeth,PERSON
55,Miss Bingley,ORGANIZATION
55,Lizzy,PERSON
55,last November,DATE
55,he,PERSON
55,he,PERSON
55,his,PERSON
55,He,PERSON
55,his,PERSON
55,Jane,PERSON
55,his,PERSON
55,he,PERSON
55,his,PERSON
55,Elizabeth,PERSON
55,Jane,PERSON
55,he,PERSON
55,his,PERSON
55,she,PERSON
55,her,PERSON
55,him,PERSON
55,Jane,PERSON
55,Lizzy,PERSON
55,forty,NUMBER
55,Collins,PERSON
55,Longbourn,PERSON
55,Bennet,PERSON
55,Philips,ORGANIZATION
55,Meryton,LOCATION
55,she,PERSON
55,her,PERSON
55,a few weeks,DURATION
55,Lydia,PERSON
55,first,ORDINAL
56,One,NUMBER
56,morning,TIME
56,about a week,DURATION
56,Bingley,PERSON
56,Jane,PERSON
56,four,NUMBER
56,he,PERSON
56,morning,TIME
56,servant,TITLE
56,Bingley,PERSON
56,Miss,STATE_OR_PROVINCE
56,Bennet,PERSON
56,him,PERSON
56,three,NUMBER
56,Catherine de Bourgh,PERSON
56,Bennet,PERSON
56,Kitty,PERSON
56,Elizabeth,PERSON
56,she,PERSON
56,Elizabeth,PERSON
56,She,PERSON
56,Elizabeth,PERSON
56,her,PERSON
56,her,PERSON
56,her,PERSON
56,Bennet,PERSON
56,her,PERSON
56,Elizabeth,PERSON
56,Miss,STATE_OR_PROVINCE
56,Bennet,PERSON
56,she,PERSON
56,Elizabeth,PERSON
56,she,PERSON
56,one,NUMBER
56,Bennet,PERSON
56,Catherine,PERSON
56,one,NUMBER
56,She,PERSON
56,Catherine,PERSON
56,Rosings,PERSON
56,William Lucas,PERSON
56,evening,TIME
56,summer,DATE
56,Bennet,PERSON
56,Collins,PERSON
56,her,PERSON
56,night before,TIME
56,Elizabeth,PERSON
56,now,DATE
56,Charlotte,CITY
56,she,PERSON
56,her,PERSON
56,her,PERSON
56,she,PERSON
56,Bennet,PERSON
56,Lady Catherine,PERSON
56,Elizabeth,PERSON
56,Miss,STATE_OR_PROVINCE
56,Bennet,PERSON
56,one,NUMBER
56,her,PERSON
56,her,PERSON
56,her,PERSON
56,she,PERSON
56,Elizabeth,PERSON
56,her,PERSON
56,her,PERSON
56,her,PERSON
56,Lady Catherine,PERSON
56,Elizabeth,PERSON
56,Her,PERSON
56,her,PERSON
56,Elizabeth,PERSON
56,now,DATE
56,her,PERSON
56,her,PERSON
56,she,PERSON
56,she,PERSON
56,her,PERSON
56,Lady Catherine,PERSON
56,Miss Bennet,PERSON
56,Elizabeth,PERSON
56,Miss,STATE_OR_PROVINCE
56,Bennet,PERSON
56,her,PERSON
56,two days ago,DATE
56,Miss,STATE_OR_PROVINCE
56,Elizabeth Bennet,PERSON
56,Darcy,PERSON
56,him,PERSON
56,Elizabeth,PERSON
56,once,DATE
56,Longbourn,LOCATION
56,Elizabeth,PERSON
56,Miss,STATE_OR_PROVINCE
56,Bennet,PERSON
56,he,PERSON
56,he,PERSON
56,his,PERSON
56,him,PERSON
56,he,PERSON
56,his,PERSON
56,him,PERSON
56,Miss,STATE_OR_PROVINCE
56,Bennet,PERSON
56,he,PERSON
56,his,PERSON
56,Darcy,PERSON
56,Now,DATE
56,he,PERSON
56,he,PERSON
56,Catherine,PERSON
56,his,PERSON
56,her,PERSON
56,now,DATE
56,his,PERSON
56,Miss,STATE_OR_PROVINCE
56,De Bourgh,PERSON
56,his,PERSON
56,hours,DURATION
56,his,PERSON
56,he,PERSON
56,his,PERSON
56,Miss,STATE_OR_PROVINCE
56,De Bourgh,PERSON
56,his,PERSON
56,him,PERSON
56,Darcy,PERSON
56,his,PERSON
56,he,PERSON
56,him,PERSON
56,Miss,STATE_OR_PROVINCE
56,Bennet,PERSON
56,his,PERSON
56,one,NUMBER
56,him,PERSON
56,Elizabeth,PERSON
56,Darcy,PERSON
56,her,PERSON
56,she,PERSON
56,last spring,DATE
56,Miss Bennet,PERSON
56,present,DATE
56,He,PERSON
56,Elizabeth,PERSON
56,once,DATE
56,him,PERSON
56,Elizabeth,PERSON
56,Lady Catherine,PERSON
56,she,PERSON
56,Catherine,PERSON
56,Miss,STATE_OR_PROVINCE
56,Bennet,PERSON
56,Darcy,PERSON
56,him,PERSON
56,his,PERSON
56,him,PERSON
56,his,PERSON
56,Lady Catherine,PERSON
56,his,PERSON
56,her,PERSON
56,steward,TITLE
56,her,PERSON
56,his,PERSON
56,his,PERSON
56,now,DATE
56,she,PERSON
56,she,PERSON
56,she,PERSON
56,Catherine,PERSON
56,Her,PERSON
56,him,PERSON
56,Lady Catherine,PERSON
56,him,PERSON
56,him,PERSON
56,his,PERSON
56,him,PERSON
56,Elizabeth,PERSON
56,present,DATE
56,Darcy,PERSON
56,one,NUMBER
56,general,TITLE
56,his,PERSON
56,his,PERSON
56,now,DATE
56,Miss Bennet,PERSON
56,Catherine,PERSON
56,Miss,STATE_OR_PROVINCE
56,Bennet,PERSON
56,she,PERSON
56,Elizabeth,PERSON
56,her,PERSON
56,She,PERSON
56,she,PERSON
56,Lady Catherine,PERSON
56,Her,PERSON
56,her,PERSON
56,She,PERSON
56,her,PERSON
56,she,PERSON
56,She,PERSON
56,her,PERSON
56,Collinses,ORGANIZATION
56,she,PERSON
56,Meryton,LOCATION
56,She,PERSON
56,her,PERSON
56,she,PERSON
56,Lizzy,PERSON
56,she,PERSON
56,Elizabeth,PERSON
57,Elizabeth,PERSON
57,hours,DURATION
57,she,PERSON
57,Catherine,PERSON
57,Rosings,PERSON
57,Darcy,PERSON
57,her,PERSON
57,Elizabeth,PERSON
57,Bingley,LOCATION
57,Jane,PERSON
57,one,NUMBER
57,she,PERSON
57,his,PERSON
57,her,PERSON
57,She,PERSON
57,her,PERSON
57,Lucas,LOCATION
57,Collinses,ORGANIZATION
57,Catherine,PERSON
57,future,DATE
57,her,PERSON
57,she,PERSON
57,she,PERSON
57,Catherine,PERSON
57,she,PERSON
57,her,PERSON
57,Elizabeth,PERSON
57,she,PERSON
57,her,PERSON
57,she,PERSON
57,her,PERSON
57,he,PERSON
57,her,PERSON
57,she,PERSON
57,one,NUMBER
57,She,PERSON
57,his,PERSON
57,his,PERSON
57,his,PERSON
57,her,PERSON
57,he,PERSON
57,her,PERSON
57,she,PERSON
57,his,PERSON
57,his,PERSON
57,him,PERSON
57,his,PERSON
57,Elizabeth,PERSON
57,his,PERSON
57,he,PERSON
57,once,DATE
57,he,PERSON
57,he,PERSON
57,him,PERSON
57,him,PERSON
57,he,PERSON
57,Catherine,PERSON
57,Bingley,PERSON
57,Netherfield,LOCATION
57,him,PERSON
57,her,PERSON
57,his,PERSON
57,a few days,DURATION
57,his,PERSON
57,his,PERSON
57,she,PERSON
57,his,PERSON
57,he,PERSON
57,he,PERSON
57,him,PERSON
57,Bennet,PERSON
57,Elizabeth,PERSON
57,The next morning,DATE
57,she,PERSON
57,she,PERSON
57,her,PERSON
57,his,PERSON
57,his,PERSON
57,Lizzy,PERSON
57,he,PERSON
57,She,PERSON
57,him,PERSON
57,her,PERSON
57,he,PERSON
57,her,PERSON
57,he,PERSON
57,Catherine,PERSON
57,her,PERSON
57,she,PERSON
57,fire,CAUSE_OF_DEATH
57,She,PERSON
57,her,PERSON
57,this morning,TIME
57,He,PERSON
57,two,NUMBER
57,now,DATE
57,Elizabeth,PERSON
57,she,PERSON
57,he,PERSON
57,his,PERSON
57,her,PERSON
57,Collins,PERSON
57,Collins,PERSON
57,he,PERSON
57,He,PERSON
57,he,PERSON
57,he,PERSON
57,Collins,PERSON
57,now,DATE
57,Elizabeth,PERSON
57,Bennet,PERSON
57,one,NUMBER
57,her,PERSON
57,her,PERSON
57,Lizzy,PERSON
57,Elizabeth,PERSON
57,Lizzy,PERSON
57,now,DATE
57,Catherine de Bourgh,PERSON
57,his,PERSON
57,Darcy,PERSON
57,Now,DATE
57,Lizzy,PERSON
57,he,PERSON
57,Darcy,PERSON
57,his,PERSON
57,Elizabeth,PERSON
57,one,NUMBER
57,her,PERSON
57,his,PERSON
57,her,PERSON
57,last night,TIME
57,her,PERSON
57,she,PERSON
57,her,PERSON
57,she,PERSON
57,she,PERSON
57,her,PERSON
57,she,PERSON
57,she,PERSON
57,her,PERSON
57,Collins,PERSON
57,Lydia,PERSON
57,Longbourn,LOCATION
57,christian,RELIGION
57,christian,RELIGION
57,his,PERSON
57,Charlotte,CITY
57,his,PERSON
57,his,PERSON
57,his,PERSON
57,Lizzy,PERSON
57,Elizabeth,PERSON
57,his,PERSON
57,Collins,PERSON
57,Wickham,PERSON
57,his,PERSON
57,him,PERSON
57,Lizzy,PERSON
57,Lady Catherine,PERSON
57,she,PERSON
57,her,PERSON
57,his,PERSON
57,she,PERSON
57,his,PERSON
57,Elizabeth,PERSON
57,her,PERSON
57,she,PERSON
57,Darcy,PERSON
57,Her,PERSON
57,her,PERSON
57,he,PERSON
57,she,PERSON
57,his,PERSON
57,she,PERSON
58,Elizabeth,PERSON
58,Bingley,PERSON
58,Darcy,PERSON
58,Longbourn,LOCATION
58,days,DURATION
58,Lady Catherine,PERSON
58,his,PERSON
58,he,PERSON
58,him,PERSON
58,Bennet,PERSON
58,Bingley,PERSON
58,Jane,PERSON
58,him,PERSON
58,his,PERSON
58,her,PERSON
58,Bennet,PERSON
58,Mary,PERSON
58,five,NUMBER
58,Bingley,PERSON
58,Jane,PERSON
58,Elizabeth,PERSON
58,Kitty,PERSON
58,Darcy,PERSON
58,Kitty,PERSON
58,Elizabeth,PERSON
58,him,PERSON
58,he,PERSON
58,Lucases,ORGANIZATION
58,Kitty,PERSON
58,Maria,PERSON
58,Elizabeth,PERSON
58,general,TITLE
58,Kitty,PERSON
58,she,PERSON
58,him,PERSON
58,Now,DATE
58,Darcy,PERSON
58,her,PERSON
58,her,PERSON
58,she,PERSON
58,Darcy,PERSON
58,Gardiner,PERSON
58,Lydia,PERSON
58,first,ORDINAL
58,he,PERSON
58,Elizabeth,PERSON
58,companion,TITLE
58,her,PERSON
58,last April,DATE
58,once,DATE
58,one,NUMBER
58,Elizabeth,PERSON
58,now,DATE
58,present,DATE
58,his,PERSON
58,him,PERSON
58,her,PERSON
58,he,PERSON
58,her,PERSON
58,his,PERSON
58,he,PERSON
58,he,PERSON
58,Elizabeth,PERSON
58,his,PERSON
58,she,PERSON
58,his,PERSON
58,him,PERSON
58,she,PERSON
58,she,PERSON
58,he,PERSON
58,her,PERSON
58,she,PERSON
58,him,PERSON
58,his,PERSON
58,present,DATE
58,London,CITY
58,Longbourn,LOCATION
58,Elizabeth,PERSON
58,She,PERSON
58,his,PERSON
58,him,PERSON
58,her,PERSON
58,her,PERSON
58,her,PERSON
58,her,PERSON
58,her,PERSON
58,her,PERSON
58,her,PERSON
58,she,PERSON
58,her,PERSON
58,he,PERSON
58,Lady Catherine,PERSON
58,Elizabeth,PERSON
58,she,PERSON
58,time,DATE
58,evening,TIME
58,Elizabeth,PERSON
58,now,DATE
58,months,DURATION
58,Darcy,PERSON
58,his,PERSON
58,he,PERSON
58,She,PERSON
58,her,PERSON
58,her,PERSON
58,he,PERSON
58,one,NUMBER
58,Darcy,PERSON
58,now,DATE
58,the past,DATE
58,years,DURATION
58,eight,NUMBER
58,to,NUMBER
58,eight,NUMBER
58,twenty,NUMBER
58,Elizabeth,PERSON
58,first,ORDINAL
58,evening,TIME
58,first,ORDINAL
58,Pemberley,LOCATION
58,Darcy,PERSON
58,the past,DATE
58,an hour,DURATION
58,Georgiana,PERSON
58,Derbyshire,STATE_OR_PROVINCE
58,He,PERSON
58,her,PERSON
58,her,PERSON
58,her,PERSON
58,she,PERSON
58,his,PERSON
58,her,PERSON
58,her,PERSON
58,he,PERSON
58,his,PERSON
58,She,PERSON
58,her,PERSON
58,Bingley,PERSON
58,Jane,PERSON
58,Darcy,PERSON
58,his,PERSON
58,him,PERSON
58,Elizabeth,PERSON
58,he,PERSON
58,she,PERSON
58,evening before,TIME
58,London,CITY
58,he,PERSON
58,him,PERSON
58,him,PERSON
58,his,PERSON
58,His,PERSON
58,He,PERSON
58,him,PERSON
58,him,PERSON
58,his,PERSON
58,her,PERSON
58,Elizabeth,PERSON
58,his,PERSON
58,his,PERSON
58,last spring,DATE
58,she,PERSON
58,him,PERSON
58,him,PERSON
58,two,NUMBER
58,her,PERSON
58,her,PERSON
58,her,PERSON
58,him,PERSON
58,Bingley,LOCATION
58,His,PERSON
58,his,PERSON
58,his,PERSON
58,his,PERSON
58,one,NUMBER
58,him,PERSON
58,three months last winter,DATE
58,him,PERSON
58,He,PERSON
58,his,PERSON
58,he,PERSON
58,now,DATE
58,He,PERSON
58,Elizabeth,PERSON
58,Bingley,PERSON
58,his,PERSON
58,she,PERSON
58,She,PERSON
58,he,PERSON
58,Bingley,ORGANIZATION
58,his,PERSON
58,he,PERSON
59,Lizzy,PERSON
59,Elizabeth,PERSON
59,Jane,PERSON
59,she,PERSON
59,She,PERSON
59,she,PERSON
59,her,PERSON
59,She,PERSON
59,she,PERSON
59,evening,TIME
59,Darcy,PERSON
59,Elizabeth,PERSON
59,she,PERSON
59,her,PERSON
59,one,NUMBER
59,Jane,PERSON
59,She,PERSON
59,her,PERSON
59,she,PERSON
59,him,PERSON
59,his,PERSON
59,night,TIME
59,Jane,PERSON
59,she,PERSON
59,her,PERSON
59,Miss,STATE_OR_PROVINCE
59,Bennet,PERSON
59,general,TITLE
59,she,PERSON
59,Lizzy,PERSON
59,Darcy,PERSON
59,He,PERSON
59,Jane,PERSON
59,her,PERSON
59,Lizzy,PERSON
59,him,PERSON
59,now,DATE
59,him,PERSON
59,Miss,STATE_OR_PROVINCE
59,Bennet,PERSON
59,Elizabeth,PERSON
59,her,PERSON
59,now,DATE
59,Jane,PERSON
59,Lizzy,PERSON
59,him,PERSON
59,Jane,PERSON
59,Bingley,PERSON
59,him,PERSON
59,Lizzy,PERSON
59,Bingley,PERSON
59,him,PERSON
59,now,DATE
59,him,PERSON
59,first,ORDINAL
59,Pemberley,LOCATION
59,his,PERSON
59,Jane,PERSON
59,she,PERSON
59,she,PERSON
59,her,PERSON
59,Miss,STATE_OR_PROVINCE
59,Bennet,PERSON
59,Now,DATE
59,she,PERSON
59,him,PERSON
59,now,DATE
59,Bingley,PERSON
59,Bingley,PERSON
59,his,PERSON
59,him,PERSON
59,Lizzy,PERSON
59,Pemberley,LOCATION
59,Lambton,PERSON
59,Elizabeth,PERSON
59,her,PERSON
59,her,PERSON
59,Bingley,LOCATION
59,She,PERSON
59,her,PERSON
59,her,PERSON
59,his,PERSON
59,now,DATE
59,Lydia,PERSON
59,she,PERSON
59,her,PERSON
59,his,PERSON
59,night,TIME
59,Bennet,PERSON
59,the next morning,DATE
59,Darcy,PERSON
59,she,PERSON
59,he,PERSON
59,shooting,CAUSE_OF_DEATH
59,he,PERSON
59,his,PERSON
59,him,PERSON
59,Lizzy,PERSON
59,Bingley,LOCATION
59,him,PERSON
59,he,PERSON
59,Elizabeth,PERSON
59,her,PERSON
59,him,PERSON
59,Bingley,PERSON
59,Bennet,PERSON
59,Lizzy,PERSON
59,her,PERSON
59,his,PERSON
59,he,PERSON
59,her,PERSON
59,Darcy,PERSON
59,Lizzy,PERSON
59,Kitty,PERSON
59,Bennet,PERSON
59,Oakham,CITY
59,Mount,LOCATION
59,this morning,TIME
59,Darcy,PERSON
59,Bingley,PERSON
59,Kitty,PERSON
59,Kitty,PERSON
59,Kitty,PERSON
59,she,PERSON
59,Darcy,PERSON
59,Mount,LOCATION
59,Elizabeth,PERSON
59,Bennet,PERSON
59,Lizzy,PERSON
59,she,PERSON
59,her,PERSON
59,Jane,PERSON
59,now,DATE
59,him,PERSON
59,Bennet,PERSON
59,evening,TIME
59,Elizabeth,PERSON
59,her,PERSON
59,She,PERSON
59,her,PERSON
59,his,PERSON
59,her,PERSON
59,Darcy,PERSON
59,first,ORDINAL
59,first,ORDINAL
59,she,PERSON
59,her,PERSON
59,her,PERSON
59,she,PERSON
59,her,PERSON
59,her,PERSON
59,evening,TIME
59,Bennet,PERSON
59,Darcy,PERSON
59,she,PERSON
59,him,PERSON
59,her,PERSON
59,Darcy,PERSON
59,She,PERSON
59,her,PERSON
59,he,PERSON
59,her,PERSON
59,she,PERSON
59,his,PERSON
59,him,PERSON
59,her,PERSON
59,him,PERSON
59,her,PERSON
59,she,PERSON
59,him,PERSON
59,she,PERSON
59,his,PERSON
59,a few minutes,DURATION
59,Kitty,PERSON
59,he,PERSON
59,she,PERSON
59,her,PERSON
59,he,PERSON
59,She,PERSON
59,Her,PERSON
59,Lizzy,PERSON
59,he,PERSON
59,him,PERSON
59,she,PERSON
59,her,PERSON
59,her,PERSON
59,now,DATE
59,Darcy,PERSON
59,her,PERSON
59,she,PERSON
59,him,PERSON
59,her,PERSON
59,him,PERSON
59,Jane,PERSON
59,He,PERSON
59,Elizabeth,PERSON
59,him,PERSON
59,him,PERSON
59,him,PERSON
59,she,PERSON
59,her,PERSON
59,him,PERSON
59,he,PERSON
59,He,PERSON
59,he,PERSON
59,him,PERSON
59,Lizzy,PERSON
59,her,PERSON
59,him,PERSON
59,He,PERSON
59,he,PERSON
59,now,DATE
59,him,PERSON
59,Lizzy,PERSON
59,him,PERSON
59,Elizabeth,PERSON
59,Darcy,PERSON
59,a day,DURATION
59,months,DURATION
59,her,PERSON
59,her,PERSON
59,her,PERSON
59,him,PERSON
59,her,PERSON
59,his,PERSON
59,his,PERSON
59,she,PERSON
59,her,PERSON
59,him,PERSON
59,he,PERSON
59,she,PERSON
59,he,PERSON
59,Lizzy,PERSON
59,one,NUMBER
59,Darcy,PERSON
59,Lydia,PERSON
59,she,PERSON
59,him,PERSON
59,He,PERSON
59,her,PERSON
59,evening,TIME
59,Darcy,PERSON
59,him,PERSON
59,his,PERSON
59,him,PERSON
59,storm,CAUSE_OF_DEATH
59,him,PERSON
59,he,PERSON
59,his,PERSON
59,a few days,DURATION
59,Collins,PERSON
59,Mary,PERSON
59,Kitty,ORGANIZATION
59,He,PERSON
59,her,PERSON
59,his,PERSON
59,her,PERSON
59,her,PERSON
59,she,PERSON
59,Elizabeth,PERSON
59,now,DATE
59,an hour,DURATION
59,her,PERSON
59,she,PERSON
59,evening,TIME
59,night,TIME
59,her,PERSON
59,her,PERSON
59,she,PERSON
59,her,PERSON
59,first,ORDINAL
59,Bennet,PERSON
59,minutes,DURATION
59,general,TITLE
59,she,PERSON
59,she,PERSON
59,her,PERSON
59,She,PERSON
59,her,PERSON
59,Darcy,PERSON
59,Lizzy,PERSON
59,Jane,PERSON
59,Lizzy,PERSON
59,him,PERSON
59,he,PERSON
59,Lizzy,PERSON
59,Three,NUMBER
59,Ten thousand,NUMBER
59,a year,DURATION
59,Elizabeth,PERSON
59,her,PERSON
59,three minutes,DURATION
59,she,PERSON
59,her,PERSON
59,her,PERSON
59,her,PERSON
59,she,PERSON
59,Ten thousand,NUMBER
59,a year,DURATION
59,Darcy,PERSON
59,Elizabeth,PERSON
59,her,PERSON
59,his,PERSON
59,her,PERSON
